key,distance,patch,basis,rounds,method,prior,calibrator,test_n,test_errors,mean_q,ece,brier,nll,params
d3_at_q4_9/Z/r30,3,q4_9,Z,30,mwpm_gap,rl,isotonic,15000,2945,0.19803911680527042,0.00924447070669634,0.1393273382219272,0.4376615102465981,steps=65
d3_at_q4_9/Z/r30,3,q4_9,Z,30,bm_gap,rl,raw,15000,2452,0.07225739261966121,0.09120927404700546,0.12549244702765835,0.49640890945609994,
d3_at_q4_9/Z/r30,3,q4_9,Z,30,bm_gap,rl,temperature,15000,2452,0.16597658800814608,0.01333068456111801,0.11374521293096608,0.36330805332927485,T=2.493
d3_at_q4_9/Z/r30,3,q4_9,Z,30,bm_gap,rl,platt,15000,2452,0.1680737334468463,0.011282172922204726,0.11371106001049278,0.3632824588851461,a=0.4112;b=-0.04802
d3_at_q4_9/Z/r30,3,q4_9,Z,30,bm_gap,rl,isotonic,15000,2452,0.16809132753631323,0.0072362293917716345,0.11335130057297574,0.36159235249480054,steps=82
d3_at_q4_9/Z/r30,3,q4_9,Z,30,nn,rl,raw,15000,2411,0.15861274009329154,0.00653646207957684,0.11222372808740184,0.3554804587635125,
d3_at_q4_9/Z/r30,3,q4_9,Z,30,nn,rl,temperature,15000,2411,0.16381518853442206,0.004747767362283895,0.11220039931354704,0.3554025534034086,T=1.041
d3_at_q4_9/Z/r30,3,q4_9,Z,30,nn,rl,platt,15000,2411,0.16017036849740532,0.003857894025559791,0.11217993690407717,0.35543362934140227,a=0.9256;b=0.07561
d3_at_q4_9/Z/r30,3,q4_9,Z,30,nn,rl,isotonic,15000,2411,0.16042086110651885,0.00789764180168434,0.11244850496216456,0.35744177287633694,steps=47
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,si1000,raw,15000,4332,0.14019965451269586,0.14860034548730416,0.21412873975238206,0.7018940665589768,
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,si1000,temperature,15000,4332,0.27926748042810856,0.027509369756860472,0.1892092135888426,0.55999050878039,T=2.443
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,si1000,platt,15000,4332,0.2868423831897441,0.025326138343445048,0.18903209828812428,0.5595571226453351,a=0.4516;b=-0.1294
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,si1000,isotonic,15000,4332,0.2869248227304717,0.013529825354987576,0.18758558615121765,0.5562998519089495,steps=38
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,rl,raw,15000,4268,0.16532523323584625,0.11920810009748709,0.20307528574918488,0.6279655409935433,
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,rl,temperature,15000,4268,0.27393454728046396,0.023254241171194005,0.18734807043681023,0.5557460411110641,T=1.938
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,rl,platt,15000,4268,0.28323072844544417,0.02026934110067985,0.18712014035959107,0.5551658979868933,a=0.5845;b=-0.1683
d3_at_q4_9/Z/r50,3,q4_9,Z,50,mwpm_gap,rl,isotonic,15000,4268,0.283489205403986,0.009430927411380071,0.18637225199984345,0.5533638399978983,steps=43
d3_at_q4_9/Z/r50,3,q4_9,Z,50,bm_gap,rl,raw,15000,3683,0.10741563975196723,0.1381176935813661,0.1827058656706471,0.6737229571971696,
d3_at_q4_9/Z/r50,3,q4_9,Z,50,bm_gap,rl,temperature,15000,3683,0.2336065569589899,0.02344437153145166,0.1601244956989158,0.4868956935952563,T=2.695
d3_at_q4_9/Z/r50,3,q4_9,Z,50,bm_gap,rl,platt,15000,3683,0.2430538069585976,0.013674908004422316,0.15968270328186582,0.48624939686207064,a=0.4076;b=-0.155
d3_at_q4_9/Z/r50,3,q4_9,Z,50,bm_gap,rl,isotonic,15000,3683,0.24320204719537003,0.009023960241713341,0.15930235846847385,0.48483171663001423,steps=86
d3_at_q4_9/Z/r50,3,q4_9,Z,50,nn,rl,raw,15000,3552,0.23376146757120034,0.006424381169536963,0.15576414072467698,0.47383253596571495,
d3_at_q4_9/Z/r50,3,q4_9,Z,50,nn,rl,temperature,15000,3552,0.23561099136771285,0.005865826204241261,0.15575844768052538,0.4737631903333258,T=1.013
d3_at_q4_9/Z/r50,3,q4_9,Z,50,nn,rl,platt,15000,3552,0.23768757029723653,0.006203263946684832,0.15577314217961727,0.47382257695992996,a=1.004;b=-0.02917
d3_at_q4_9/Z/r50,3,q4_9,Z,50,nn,rl,isotonic,15000,3552,0.2381487391689251,0.010280272073360006,0.15628330086757666,0.4760664681077313,steps=52
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,si1000,raw,15000,5262,0.17699070138573622,0.17380929861426375,0.2503128398347865,0.7822793083281976,
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,si1000,temperature,15000,5262,0.34283942830976205,0.02591872173481615,0.2154045648084067,0.6195343380671152,T=3.008
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,si1000,platt,15000,5262,0.35174039170002275,0.021669831754311204,0.21514292045424535,0.6188620846689998,a=0.378;b=-0.1254
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,si1000,isotonic,15000,5262,0.35164240761837334,0.01087877625536449,0.21399174370364812,0.6162364822059639,steps=36
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,rl,raw,15000,5204,0.2031586916377246,0.14377464169560875,0.2367245592012377,0.7066054474166419,
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,rl,temperature,15000,5204,0.33955277892807584,0.024358559783347358,0.21391879800502242,0.6165718766577258,T=2.411
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,rl,platt,15000,5204,0.34919938722269195,0.015084283130711007,0.21355413359744324,0.6156956085853085,a=0.4797;b=-0.1436
d3_at_q4_9/Z/r70,3,q4_9,Z,70,mwpm_gap,rl,isotonic,15000,5204,0.34868890119602586,0.011232986712190017,0.21311183803063533,0.6149399382569012,steps=38
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,si1000,raw,15000,6690,0.24582678772698757,0.20081975174023103,0.2980806499665691,0.8827791345747051,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,si1000,temperature,15000,6690,0.4432323055937859,0.02014703812432607,0.24456886798666594,0.6821131236708293,T=6.193
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,si1000,platt,15000,6690,0.4485649959302299,0.01848627871762605,0.2445456240277199,0.682052011700367,a=0.1857;b=-0.05561
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,si1000,isotonic,15000,6690,0.44846049560914425,0.01080448602677515,0.24413659539833132,0.6812439083480532,steps=26
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,rl,raw,15000,6678,0.27122308267817696,0.173976917321823,0.28455527618860715,0.81394482280901,
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,rl,temperature,15000,6678,0.43876589151563117,0.018403082308597635,0.24421708233610678,0.6813874796973023,T=4.755
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,rl,platt,15000,6678,0.44636215001286944,0.02075402189180479,0.2441664991103798,0.6812645011651451,a=0.254;b=-0.08152
d3_at_q4_9/Z/r90,3,q4_9,Z,90,mwpm_gap,rl,isotonic,15000,6678,0.44592842095893004,0.00879539697604243,0.24379438609168022,0.6805453726922213,steps=25
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,si1000,raw,15000,6401,0.22982513234567764,0.19690820098765574,0.2876300345197392,0.8572803441231545,
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,si1000,temperature,15000,6401,0.41920871062424186,0.023368467935022084,0.23985575836293166,0.6724129895535574,T=4.629
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,si1000,platt,15000,6401,0.4284010866246398,0.01678411150927899,0.2396845975045783,0.672049434879704,a=0.2598;b=-0.1029
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,si1000,isotonic,15000,6401,0.4282484276075869,0.009073369696255225,0.23932930158436666,0.6712844522005593,steps=31
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,rl,raw,15000,6330,0.25514201266167713,0.1668579873383229,0.27449103120419044,0.7898231348063817,
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,rl,temperature,15000,6330,0.41574661669724666,0.016547332196775375,0.23934728195757538,0.6713404340763035,T=3.691
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,rl,platt,15000,6330,0.41985896745150725,0.01437547915159712,0.23925779177279183,0.6711426511750074,a=0.2957;b=-0.04766
d3_at_q4_9/Z/r110,3,q4_9,Z,110,mwpm_gap,rl,isotonic,15000,6330,0.419771926312297,0.008411997359930985,0.23911063975520674,0.6708087403977825,steps=39
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,si1000,raw,15000,6847,0.2649063212533204,0.19156034541334627,0.2949465148543709,0.8549296496745998,
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,si1000,temperature,15000,6847,0.44799228118345474,0.018027065902369972,0.24577195399595955,0.6845754157210796,T=5.99
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,si1000,platt,15000,6847,0.45120735187023114,0.01639656056473568,0.24568755177841825,0.6844001309335439,a=0.1824;b=-0.03224
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,si1000,isotonic,15000,6847,0.45113120233212495,0.012821051234012937,0.2455117666827319,0.684025833061847,steps=19
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,rl,raw,15000,6778,0.2887629752081515,0.16310369145851525,0.2825802230324772,0.7982442851108069,
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,rl,temperature,15000,6778,0.44519247910620446,0.022104132688212756,0.24560541966235178,0.6842315833165756,T=4.75
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,rl,platt,15000,6778,0.44693920449790653,0.022139894579901308,0.2455798194356805,0.6841762958073594,a=0.221;b=-0.01793
d3_at_q4_9/Z/r130,3,q4_9,Z,130,mwpm_gap,rl,isotonic,15000,6778,0.4471749324676178,0.010180813081945477,0.24522844705112481,0.6834312250159542,steps=29
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,si1000,raw,15000,6856,0.26938363214740335,0.18768303451926335,0.294395482234168,0.8510204889464813,
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,si1000,temperature,15000,6856,0.4584504448528994,0.017571339238026503,0.24625829815134165,0.6855987967978393,T=7.31
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,si1000,platt,15000,6856,0.4623256546518882,0.018380801265278777,0.2462044804687928,0.6854862168425643,a=0.1557;b=-0.03859
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,si1000,isotonic,15000,6856,0.4621398623534591,0.00910344745313731,0.24604429590574065,0.6862292125991406,steps=21
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,rl,raw,15000,6878,0.2938273314831309,0.16470600185020245,0.28139335450696373,0.7937072412926052,
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,rl,temperature,15000,6878,0.4564202938112737,0.016467559395117928,0.24600504093564213,0.6850855572474224,T=5.798
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,rl,platt,15000,6878,0.46185585874031526,0.012252667170198227,0.24585249275265927,0.6847733659281626,a=0.206;b=-0.05572
d3_at_q4_9/Z/r150,3,q4_9,Z,150,mwpm_gap,rl,isotonic,15000,6878,0.4616631172266135,0.013336239102992746,0.24590391411935997,0.6859691802811524,steps=33
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,si1000,raw,15000,7136,0.28888534441430425,0.1868479889190291,0.3000769778057183,0.8557687529368149,
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,si1000,temperature,15000,7136,0.47631520544604206,0.014128120953996615,0.24875262800063153,0.6906421102323496,T=11.44
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,si1000,platt,15000,7136,0.4855634822892073,0.02038183522573197,0.2488376889832397,0.6908074665490025,a=0.1329;b=-0.08638
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,si1000,isotonic,15000,7136,0.48581059692299533,0.011450368020949859,0.2487433448617702,0.6906172199223314,steps=18
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,rl,raw,15000,7083,0.31001171158325486,0.16218828841674512,0.2856989305880972,0.7993475947987441,
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,rl,temperature,15000,7083,0.47284334955972,0.009204354602416327,0.24833557860281502,0.6898048305267966,T=8.418
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,rl,platt,15000,7083,0.4817452897785525,0.010131155973150296,0.24836184832072397,0.6898537315974718,a=0.175;b=-0.08704
d3_at_q4_9/Z/r170,3,q4_9,Z,170,mwpm_gap,rl,isotonic,15000,7083,0.48180249373572404,0.012659845354021938,0.24856198666076879,0.6902843854096612,steps=17
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,si1000,raw,15000,7208,0.3074491203329176,0.1730842130004158,0.2943459660287931,0.8296108830563186,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,si1000,temperature,15000,7208,0.48408830378783485,0.015206413600979374,0.2491286934556458,0.6914001360603677,T=15.09
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,si1000,platt,15000,7208,0.48631873185434316,0.015507123955791796,0.2491041340864099,0.6913501219409017,a=0.07764;b=-0.01987
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,si1000,isotonic,15000,7208,0.48639620332199834,0.011522185680368772,0.24881570468171454,0.6907562284624388,steps=19
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,rl,raw,15000,7263,0.32786553229918974,0.15633446770081028,0.2822103382498527,0.7837372964116051,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,rl,temperature,15000,7263,0.48186161551875084,0.015524663796974437,0.24889326648122237,0.6909271756650713,T=11.19
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,rl,platt,15000,7263,0.4860738262388242,0.010659377496009724,0.2487296645218452,0.6905977809879325,a=0.1164;b=-0.03879
d3_at_q4_9/Z/r190,3,q4_9,Z,190,mwpm_gap,rl,isotonic,15000,7263,0.4861229703886054,0.01082169962208827,0.24877658613485382,0.6907365148964587,steps=20
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,si1000,raw,15000,7219,0.31457825974852377,0.16783792747566262,0.29370594628766744,0.8270922228685432,
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,si1000,temperature,15000,7219,0.482811236278478,0.013222272943477498,0.2493162816061401,0.6917758290433558,T=13.38
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,si1000,platt,15000,7219,0.485756217875556,0.014159439222349779,0.24932813954595265,0.6917986194820769,a=0.09031;b=-0.02612
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,si1000,isotonic,15000,7219,0.4854798471878132,0.010119669577209384,0.2491555537529683,0.6914512642213936,steps=16
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,rl,raw,15000,7296,0.33476440002926733,0.15163559997073264,0.2825636049577679,0.7826271232382923,
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,rl,temperature,15000,7296,0.4813380476855414,0.014330964915537207,0.24921535904222922,0.6915723021743616,T=10.35
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,rl,platt,15000,7296,0.4854540896804409,0.012434633095055148,0.24911275859686927,0.6913652929976818,a=0.1245;b=-0.03799
d3_at_q4_9/Z/r210,3,q4_9,Z,210,mwpm_gap,rl,isotonic,15000,7296,0.48528036320746726,0.010080111613613092,0.24899102604000545,0.6922233251397877,steps=24
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,si1000,raw,15000,7367,0.3397015634692633,0.1514317698640701,0.28608240049890715,0.7974266616695277,
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,si1000,temperature,15000,7367,0.48529758420179375,0.010276773537491825,0.24965724184500457,0.6924599748684334,T=13.01
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,si1000,platt,15000,7367,0.48884438726823354,0.009707733170256921,0.24961855138725111,0.6923821811855106,a=0.09667;b=-0.02935
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,si1000,isotonic,15000,7367,0.48872229423178115,0.008862417427875009,0.24962827227467546,0.6924210953784504,steps=21
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,rl,raw,15000,7396,0.35966570166563117,0.13340096500103546,0.2780766085689065,0.7681618616602154,
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,rl,temperature,15000,7396,0.48637444820991516,0.01190629857684078,0.2497713425206004,0.6926889731772653,T=11.76
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,rl,platt,15000,7396,0.4878095834989496,0.010736787624980416,0.24975032499826316,0.6926468625677786,a=0.09491;b=-0.01206
d3_at_q4_9/Z/r230,3,q4_9,Z,230,mwpm_gap,rl,isotonic,15000,7396,0.48766475164052925,0.011283556844768365,0.24975810491544628,0.6932155069858862,steps=17
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,si1000,raw,15000,7396,0.34850298084739656,0.14456368581927018,0.28447649150210347,0.7901383463388261,
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,si1000,temperature,15000,7396,0.4930850251541589,0.01239963990421569,0.24981947705901622,0.6927859096827688,T=25.83
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,si1000,platt,15000,7396,0.48876129790109774,0.016079311990957985,0.24991270792113063,0.692972525969427,a=0.01371;b=0.03517
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,si1000,isotonic,15000,7396,0.4888388791985275,0.01320983764198454,0.24985275750747277,0.6928811045348089,steps=10
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,rl,raw,15000,7476,0.3665615068819725,0.13183849311802748,0.27631348355069757,0.761430011175757,
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,rl,temperature,15000,7476,0.493590584953031,0.014506417855675397,0.24983996280134232,0.6928268851936583,T=23.51
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,rl,platt,15000,7476,0.4950506617297278,0.013252398165309051,0.24979542321645803,0.6927377259561452,a=0.05299;b=-0.01215
d3_at_q4_9/Z/r250,3,q4_9,Z,250,mwpm_gap,rl,isotonic,15000,7476,0.49511178372543085,0.007810704212325504,0.24971739256143172,0.6925799427881413,steps=14
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,si1000,raw,15000,45,0.0019704841566503544,0.0010310087268458879,0.002735369128241042,0.012947028675958048,
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,si1000,temperature,15000,45,0.0038092164703392864,0.0008896392634150023,0.002744066868604679,0.012444294719003624,T=1.292
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,si1000,platt,15000,45,0.0037989846633151867,0.0008786190114917125,0.0027426815787785263,0.012439810091988862,a=0.7702;b=0.0166
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,si1000,isotonic,15000,45,0.0038952002234815203,0.0008952002234815212,0.00278977147191162,0.012585251322115536,steps=14
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,rl,raw,15000,52,0.0025650113568680484,0.0009063437165965298,0.0028295360731552554,0.012863349992859473,
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,rl,temperature,15000,52,0.004010775495611286,0.0005822301998343678,0.0028346191680802806,0.012684186789752382,T=1.206
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,rl,platt,15000,52,0.004314190330219998,0.000907732457931217,0.002827461444934619,0.012747015712110909,a=0.9279;b=-0.412
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,rl,isotonic,15000,52,0.0044554811593468645,0.0010489196951252685,0.0028583800890775073,0.012741597679796986,steps=14
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,si1000,raw,15000,46,0.0021636629706152156,0.0009058946375131504,0.0026804816034967822,0.012465668016414095,
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,si1000,temperature,15000,46,0.0037804519039984284,0.0007805486538585472,0.0026926574341210713,0.012199755275914962,T=1.242
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,si1000,platt,15000,46,0.003946078880492139,0.000959143868815144,0.0027099879093792634,0.012255905280260606,a=0.8659;b=-0.2684
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,si1000,isotonic,15000,46,0.004087740452688801,0.0010210737860221356,0.0027384209947462802,0.012457304061096373,steps=17
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,rl,raw,15000,50,0.0028621681215544115,0.00047814349549903643,0.0027531651977558357,0.012485505004070656,
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,rl,temperature,15000,50,0.0039929486537574705,0.0006879033997660149,0.0027677980564431276,0.012454247536630414,T=1.152
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,rl,platt,15000,50,0.00435577643123069,0.0010785279853446294,0.002794560568209629,0.012591077802028209,a=0.9859;b=-0.4766
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,rl,isotonic,15000,50,0.004386279217257863,0.0011730062336124559,0.0028111310789363016,0.012604950037995742,steps=16
d3_at_q6_11/X/r01,3,q6_11,X,1,bm_gap,rl,raw,15000,52,0.0010132363943244178,0.0024534302723423396,0.002954489329391685,0.0198764764237215,
d3_at_q6_11/X/r01,3,q6_11,X,1,bm_gap,rl,temperature,15000,52,0.004167717340359302,0.0007768512103425417,0.00286214845674723,0.012662409245363954,T=2.32
d3_at_q6_11/X/r01,3,q6_11,X,1,bm_gap,rl,platt,15000,52,0.004382649872384962,0.000999386380658682,0.002876005761876589,0.01274440726213733,a=0.4666;b=-0.2765
d3_at_q6_11/X/r01,3,q6_11,X,1,bm_gap,rl,isotonic,15000,52,0.004531805495953192,0.0011134789487845138,0.0029474793343115587,0.01297800430263205,steps=18
d3_at_q6_11/X/r01,3,q6_11,X,1,nn,rl,raw,15000,50,0.004202722264575504,0.000869388931242171,0.0027279509703233757,0.012137003863074671,
d3_at_q6_11/X/r01,3,q6_11,X,1,nn,rl,temperature,15000,50,0.0037246473540943374,0.000423655209600761,0.002717305936269745,0.012024077919945735,T=0.9506
d3_at_q6_11/X/r01,3,q6_11,X,1,nn,rl,platt,15000,50,0.0037162614069017378,0.00041425588969409594,0.0027177026701281667,0.012024297334157087,a=1.048;b=0.01368
d3_at_q6_11/X/r01,3,q6_11,X,1,nn,rl,isotonic,15000,50,0.003977678236566328,0.0007482821294912301,0.002803614442515171,0.012835086884558212,steps=18
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,si1000,raw,15000,1269,0.03762638464197655,0.046973988578897515,0.0653591859514976,0.25659422549033,
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,si1000,temperature,15000,1269,0.07692565334785446,0.010860877161960682,0.061780519635427654,0.2135882938721683,T=1.696
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,si1000,platt,15000,1269,0.08018377820624652,0.007252427405790424,0.06143765342488232,0.21288494757982376,a=0.6347;b=-0.1899
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,si1000,isotonic,15000,1269,0.08031290329376879,0.006991294386021736,0.0612990530177425,0.2124640097894363,steps=52
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,rl,raw,15000,1241,0.061005606310658315,0.021737945945691516,0.06405976039771984,0.22485599467670608,
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,rl,temperature,15000,1241,0.08078863413577361,0.009465856395592233,0.06330251452166955,0.21804522292369,T=1.234
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,rl,platt,15000,1241,0.07897290241941768,0.0105771167777655,0.06338320105396811,0.21813249484238645,a=0.776;b=0.1013
d3_at_q6_11/X/r10,3,q6_11,X,10,mwpm_gap,rl,isotonic,15000,1241,0.07910244929734037,0.004748679539360639,0.06262488690300783,0.21601786061474137,steps=40
d3_at_q6_11/X/r10,3,q6_11,X,10,bm_gap,rl,raw,15000,1024,0.028595713125985592,0.039670953542135005,0.053022783116935694,0.2483867969482997,
d3_at_q6_11/X/r10,3,q6_11,X,10,bm_gap,rl,temperature,15000,1024,0.0674124773031889,0.009812583399596423,0.0492862686250784,0.17450599516031368,T=2.252
d3_at_q6_11/X/r10,3,q6_11,X,10,bm_gap,rl,platt,15000,1024,0.06540362961812858,0.011236499080129147,0.049420552631900795,0.17438373818316372,a=0.4243;b=0.1094
d3_at_q6_11/X/r10,3,q6_11,X,10,bm_gap,rl,isotonic,15000,1024,0.06532055814149187,0.004219131734006814,0.04918995506600643,0.1711766229961072,steps=82
d3_at_q6_11/X/r10,3,q6_11,X,10,nn,rl,raw,15000,966,0.06098505706443417,0.004056269410004986,0.046465522717759056,0.15837083768363097,
d3_at_q6_11/X/r10,3,q6_11,X,10,nn,rl,temperature,15000,966,0.0646222710687525,0.003200647922840233,0.04643479476158613,0.15845017863464217,T=1.049
d3_at_q6_11/X/r10,3,q6_11,X,10,nn,rl,platt,15000,966,0.06855127438144148,0.004186731681647855,0.04646459138776319,0.1583883680063722,a=1.029;b=-0.2103
d3_at_q6_11/X/r10,3,q6_11,X,10,nn,rl,isotonic,15000,966,0.06832796076118922,0.0045534627186098455,0.0466786545492929,0.15924416895323548,steps=35
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,si1000,raw,15000,3280,0.10000461972176715,0.11866204694489953,0.16371034578992194,0.5868282111663854,
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,si1000,temperature,15000,3280,0.21066111888376457,0.02026900582945804,0.1479504793842037,0.45884778060048864,T=2.259
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,si1000,platt,15000,3280,0.22199730087834807,0.010961765057101261,0.14751284135636222,0.4576720223143879,a=0.5074;b=-0.2427
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,si1000,isotonic,15000,3280,0.22194766073485492,0.007842509195509112,0.14747783543673063,0.4570362685068234,steps=41
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,rl,raw,15000,3267,0.1453702248565382,0.08462161062223879,0.1600914127124845,0.5038404399860263,
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,rl,temperature,15000,3267,0.21776013074414846,0.03727395878736484,0.15301781221405492,0.4702757771544532,T=1.579
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,rl,platt,15000,3267,0.21928911953817612,0.03680884333106223,0.15302541127603156,0.4702376335816772,a=0.6464;b=-0.03275
d3_at_q6_11/X/r30,3,q6_11,X,30,mwpm_gap,rl,isotonic,15000,3267,0.2193634692674416,0.006176571408917298,0.15064033030235008,0.4645580311774395,steps=42
d3_at_q6_11/X/r30,3,q6_11,X,30,bm_gap,rl,raw,15000,2738,0.0845906019645204,0.09794273136881294,0.1358147918072076,0.5185143374825676,
